report_month,partner_type,institution_name,reported_total_test_count,reported_total_bill_amount,source_file,page_number
December 2025,Hospital,"M/s. Feroke Neethi Medical Centre, Kundayithodu",56,12460.0,December 2025.pdf,34
December 2025,Hospital,M/s. GMC Orthotrust Hospital,169,45796.0,December 2025.pdf,35
December 2025,Hospital,M/s. Indira Gandhi Co-Operative Hospital,22,10850.0,December 2025.pdf,35
December 2025,Hospital,M/s. Iqraa International Hospital&Research Centre,77,32440.0,December 2025.pdf,36
December 2025,Hospital,M/s. JAIHIND LAB NADAPURAM,127,73226.0,December 2025.pdf,37
December 2025,Hospital,"M/s. JAIHIND LAB,KUTTIADI",25,3826.0,December 2025.pdf,37
December 2025,Hospital,M/s. Janatha Medical laboratory,556,242709.0,December 2025.pdf,39
December 2025,Hospital,M/s. Jas Health Care,72,24600.0,December 2025.pdf,40
December 2025,Hospital,M/s. Jeeva Speciality Laboratory,6,1928.0,December 2025.pdf,40
December 2025,Hospital,M/s. Kalarikkal X-ray Laboratory & ECG,206,37989.0,December 2025.pdf,41
December 2025,Hospital,"M/s. Karuna Poly Clinic, Kakattil",135,26110.0,December 2025.pdf,42
December 2025,Hospital,M/s. KIMS Trust Hospital,87,63132.0,December 2025.pdf,43
December 2025,Hospital,M/s. Kommeri Neethi Lab,258,45169.0,December 2025.pdf,45
December 2025,Hospital,M/s. Kootalida Neethi Medical Lab,198,33209.0,December 2025.pdf,45
December 2025,Hospital,M/s. Koyas Hospital,41,22442.0,December 2025.pdf,46
December 2025,Hospital,M/s. Kozhikode District Co-Operative Hospital Ltd,203,108995.0,December 2025.pdf,47
December 2025,Hospital,"M/s. Life Care Lab, Koottalida, Calicut",66,11392.0,December 2025.pdf,48
December 2025,Hospital,M/s. Life Care Neethi Lab Payyoli,4,5380.0,December 2025.pdf,48
December 2025,Hospital,M/s. M.B. Hospital Malappuram,146,113458.0,December 2025.pdf,49
December 2025,Hospital,M/s. M.K.Haji Orphanage Hospital,152,107319.0,December 2025.pdf,50
December 2025,Hospital,M/s. Mahe Neethi Lab & Diagnostic Centre,20,7706.0,December 2025.pdf,51
December 2025,Hospital,M/s. Malabar Hospitals,227,105456.0,December 2025.pdf,52
December 2025,Hospital,M/s. Mammi's Laboratory,36,21308.0,December 2025.pdf,52
December 2025,Hospital,M/s. MDC Laboratory,126,69870.0,December 2025.pdf,54
December 2025,Hospital,M/s. Medicheck Healthcare,81,16827.0,December 2025.pdf,54
December 2025,Hospital,M/s. MEDICHECK DIAGNOSTICS,124,24363.0,December 2025.pdf,55
December 2025,Hospital,M/s. Medico Balussery,345,72797.0,December 2025.pdf,57
December 2025,Hospital,M/s. Mercy Hospital,213,118340.0,December 2025.pdf,58
December 2025,Hospital,M/s. Metromed International Cardiac Centre PVT.LTD,57,26380.0,December 2025.pdf,59
December 2025,Hospital,"M/s. Micro Diagnostics, Balussery",197,46065.0,December 2025.pdf,61
December 2025,Hospital,M/s. Micro Health Laboratories,79,69645.0,December 2025.pdf,62
December 2025,Hospital,M/s. Mother Health Care,82,20728.0,December 2025.pdf,63
December 2025,Hospital,M/s. MVR Cancer Centre & Research Institute,40,61170.0,December 2025.pdf,63
December 2025,Hospital,"M/s. NAHAS HOSPITAL,PARAPPANANGADI",523,289842.0,December 2025.pdf,65
December 2025,Hospital,M/s. Nanma Computerized Specialty Lab,138,20104.0,December 2025.pdf,66
December 2025,Hospital,M/s. Nazia Hospital Chettippadi,95,32893.0,December 2025.pdf,66
December 2025,Hospital,M/s. Ncare IVF Calicut,49,16140.0,December 2025.pdf,67
December 2025,Hospital,M/s. Neethi Lab Kadalundi,111,26068.0,December 2025.pdf,68
December 2025,Hospital,M/s. Neethi Lab Kunnamangalam,398,129325.0,December 2025.pdf,70
December 2025,Hospital,M/s. Neethi Lab Pantheerankavu,172,11212.0,December 2025.pdf,70
December 2025,Hospital,"M/s. Neethi Laboratory, Balussery Mukku",120,14950.0,December 2025.pdf,71
December 2025,Hospital,M/s. Neethi Medical Laboratory Feroke,621,187281.0,December 2025.pdf,74
December 2025,Hospital,"M/s. Neethi Poly Clinic, Nanminda",313,42896.0,December 2025.pdf,76
December 2025,Hospital,M/s. Olavanna Neethi Medical Diagnostic Centre,1,84.0,December 2025.pdf,76
December 2025,Hospital,M/s. Orchid Medicity,243,85804.0,December 2025.pdf,77
December 2025,Hospital,M/s. Parambil Bazar Neethi lab,54,17078.0,December 2025.pdf,78
December 2025,Hospital,M/s. PVS Sunrise Hospital Calicut,14,6841.0,December 2025.pdf,79
December 2025,Hospital,M/s. Red Crescent Hospital,282,109262.0,December 2025.pdf,80
December 2025,Hospital,"M/s. Royal Lab, Mukkam",437,107350.0,December 2025.pdf,82
December 2025,Hospital,M/s. S.B Medical Laboratory,56,31430.0,December 2025.pdf,82
December 2025,Hospital,"M/s. Sahakarana Neethi Lab, Koduvally",273,47244.0,December 2025.pdf,83
December 2025,Hospital,M/s. Sankar Clinic & Nursing Home,54,30590.0,December 2025.pdf,84
December 2025,Hospital,"M/s. SANTHI HOSPITAL, OMASSERY",86,38705.0,December 2025.pdf,85
December 2025,Hospital,M/s. Shade Medical Center,144,43599.0,December 2025.pdf,86
December 2025,Hospital,M/s. Smart Hospital & Research Centre,74,14924.0,December 2025.pdf,86
December 2025,Hospital,M/s. St. JOSEPH HOSPITAL,95,68542.0,December 2025.pdf,87
December 2025,Hospital,M/s. Starcare Hospital,299,157573.0,December 2025.pdf,89
December 2025,Hospital,M/s. State Bank of India,516,64234.0,December 2025.pdf,90
December 2025,Hospital,M/s. Sudharma Lab,5,1554.0,December 2025.pdf,90
December 2025,Hospital,"M/s. T.M.H Hospital, Kottakadav",138,57414.0,December 2025.pdf,92
December 2025,Hospital,M/s. Vengeri Neethi Medical Lab,39,9970.0,December 2025.pdf,93
December 2025,Hospital,M/s. WellPhy Pain & Sports Clinic,528,89217.0,December 2025.pdf,93
December 2025,Hospital,M/s. Your Center,69,22212.0,December 2025.pdf,94
December 2025,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,49,45612.0,December 2025.pdf,95
December 2025,Hospital,Malabar Medical College Hospital & Research Center,159,107475.0,December 2025.pdf,96
December 2025,Lab,Auto Rickshaw Drivers Privilege Card -Calicut,1,96.0,December 2025 (Lab).pdf,1
December 2025,Lab,DD,714,268300.0,December 2025 (Lab).pdf,4
December 2025,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,24,6769.0,December 2025 (Lab).pdf,4
December 2025,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,86,9979.0,December 2025 (Lab).pdf,4
December 2025,Lab,Dr. Riyas Ali's ENT Centre,1,350.0,December 2025 (Lab).pdf,5
December 2025,Lab,Dr. Shihab Thanghal Memorial Hospital,1,640.0,December 2025 (Lab).pdf,5
December 2025,Lab,Health Packages,292,921920.0,December 2025 (Lab).pdf,6
December 2025,Lab,Jail Road South Residence Association,6,1264.0,December 2025 (Lab).pdf,6
December 2025,Lab,Lal Path Labs,198,454350.0,December 2025 (Lab).pdf,8
December 2025,Lab,M/s. Abdussalam Clinic,25,4407.0,December 2025 (Lab).pdf,8
December 2025,Lab,M/s. Afiya River View Hospital,7,2947.0,December 2025 (Lab).pdf,9
December 2025,Lab,M/s. Agappe Diagnostics Ltd,20,43400.0,December 2025 (Lab).pdf,9
December 2025,Lab,M/s. AKMM Hospital,30,7308.0,December 2025 (Lab).pdf,9
December 2025,Lab,M/s. Amrutha Lab,4,3500.0,December 2025 (Lab).pdf,9
December 2025,Lab,M/s. Apex Ortho Centre,210,55840.0,December 2025 (Lab).pdf,10
December 2025,Lab,M/s. Areekara Medical Laboratory,7,2520.0,December 2025 (Lab).pdf,10
December 2025,Lab,M/s. Asha Neethi Lab,3,777.0,December 2025 (Lab).pdf,10
December 2025,Lab,M/s. Aswani Lab,1,210.0,December 2025 (Lab).pdf,11
December 2025,Lab,M/s. Atera Aesthetics Kuttiadi,1,350.0,December 2025 (Lab).pdf,11
December 2025,Lab,M/s. Aysha Computerised Lab,103,13007.0,December 2025 (Lab).pdf,11
December 2025,Lab,M/s. Bio Lab MVR Laboratories & Genomic Centre,1,301.0,December 2025 (Lab).pdf,12
December 2025,Lab,M/s. Bioline Laboratory,4,2520.0,December 2025 (Lab).pdf,12
December 2025,Lab,M/s. Bio-Medical Diagnostic Centre,7,8960.0,December 2025 (Lab).pdf,12
December 2025,Lab,M/s. Calicut Dr. Nisar's,19,17819.0,December 2025 (Lab).pdf,12
December 2025,Lab,M/s. Care Referal Laboratories,1,350.0,December 2025 (Lab).pdf,12
December 2025,Lab,M/s. Central Medical Lab & ECG,39,12618.0,December 2025 (Lab).pdf,13
December 2025,Lab,M/s. Central Medical Laboratory,1,210.0,December 2025 (Lab).pdf,13
December 2025,Lab,M/s. Chemban Medical Centre,4,850.0,December 2025 (Lab).pdf,13
December 2025,Lab,M/s. Delux Clinical Laboratory,34,8638.0,December 2025 (Lab).pdf,14
December 2025,Lab,M/s. Doctors Diagnostic and Research Centre,55,26092.0,December 2025 (Lab).pdf,15
December 2025,Lab,M/s. Doctors Lab Thamarasserry,5,2870.0,December 2025 (Lab).pdf,15
December 2025,Lab,"M/s. Doctors Lab, Payyoli",98,37964.0,December 2025 (Lab).pdf,16
December 2025,Lab,M/s. Doctors Neethi Lab,14,4190.0,December 2025 (Lab).pdf,16
December 2025,Lab,"M/s. Doctors Speciality Lab, Tirur",36,25115.0,December 2025 (Lab).pdf,17
December 2025,Lab,M/s. Doctors Speciality Medical Laboratory,1,468.0,December 2025 (Lab).pdf,17
December 2025,Lab,M/s. Emergency Care Pulikkal,5,763.0,December 2025 (Lab).pdf,17
December 2025,Lab,M/s. Famcare Health Speciality,1,315.0,December 2025 (Lab).pdf,17
December 2025,Lab,M/s. Family Healthcare Clinic,1,50.0,December 2025 (Lab).pdf,17
December 2025,Lab,M/s. Fast & Safe Home Care,19,3541.0,December 2025 (Lab).pdf,18
December 2025,Lab,M/s. Health Medic Laboratory Services,134,69752.0,December 2025 (Lab).pdf,18
December 2025,Lab,M/s. Ideal Lab,17,4466.0,December 2025 (Lab).pdf,19
December 2025,Lab,M/s. Jaihind Diagnostic Center,14,1098.0,December 2025 (Lab).pdf,19
December 2025,Lab,"M/s. Janatha Hospital, Vadakara",4,1840.0,December 2025 (Lab).pdf,19
December 2025,Lab,M/s. Jeevana Speciality Clinic,6,1325.0,December 2025 (Lab).pdf,19
December 2025,Lab,M/s. Kakkur Co-operative Clinic,122,12951.0,December 2025 (Lab).pdf,20
December 2025,Lab,"M/s. Kalarikkal Lab, Chungam",26,2803.0,December 2025 (Lab).pdf,20
December 2025,Lab,M/s. Karthika Clinical Laboratory,19,4110.0,December 2025 (Lab).pdf,20
December 2025,Lab,M/s. Karunya Health Care,41,44706.0,December 2025 (Lab).pdf,21
December 2025,Lab,M/s. Koduvally Medical Center,69,14300.0,December 2025 (Lab).pdf,22
December 2025,Lab,M/s. Koyilandy Co-operative Hospital,7,2755.0,December 2025 (Lab).pdf,22
December 2025,Lab,"M/s. Life Pulse Diagnosis, Kottakadav",55,9528.0,December 2025 (Lab).pdf,23
December 2025,Lab,M/s. Lifeline Laboratory,9,1718.0,December 2025 (Lab).pdf,23
December 2025,Lab,M/s. Malabar Medical Centre,240,58348.5,December 2025 (Lab).pdf,24
December 2025,Lab,M/s. Manapad Clinic,4,1240.0,December 2025 (Lab).pdf,24
December 2025,Lab,M/s. Mannur Baba Laboratory,66,9468.0,December 2025 (Lab).pdf,25
December 2025,Lab,M/s. Medeor Medicals,3,1680.0,December 2025 (Lab).pdf,25
December 2025,Lab,M/s. Medicare Diagnostics,8,1803.0,December 2025 (Lab).pdf,25
December 2025,Lab,M/s. Medico Health Laboratory,2,3595.0,December 2025 (Lab).pdf,25
December 2025,Lab,M/s. Mercy Medical Laboratory,84,13968.0,December 2025 (Lab).pdf,26
December 2025,Lab,"M/s. Mithraa Health Laboratory, Chemmad",134,56814.0,December 2025 (Lab).pdf,27
December 2025,Lab,M/s. Momis Clinic,67,11985.0,December 2025 (Lab).pdf,28
December 2025,Lab,"M/s. MPC Hospital, Koduvally",24,12929.0,December 2025 (Lab).pdf,28
December 2025,Lab,M/s. MR Clinic Lab,188,24214.0,December 2025 (Lab).pdf,29
December 2025,Lab,M/s. N.M Medical Lab & ECG,1,385.0,December 2025 (Lab).pdf,29
December 2025,Lab,M/s. National Lab & ECG,4,6035.0,December 2025 (Lab).pdf,30
December 2025,Lab,M/s. Neethi lab Balussery,90,16763.0,December 2025 (Lab).pdf,30
December 2025,Lab,M/s. Nice Laboratory,13,1436.0,December 2025 (Lab).pdf,31
December 2025,Lab,M/s. Noonus Healthcare,10,918.0,December 2025 (Lab).pdf,31
December 2025,Lab,M/s. Northern Gastro Centre,16,9730.0,December 2025 (Lab).pdf,31
December 2025,Lab,M/s. Payyoli Lab,12,2009.0,December 2025 (Lab).pdf,31
December 2025,Lab,M/s. Poly Lab Vatakara,51,15753.0,December 2025 (Lab).pdf,32
December 2025,Lab,M/s. Rafa Mobile Nursing Care,33,6382.0,December 2025 (Lab).pdf,33
December 2025,Lab,M/s. RP Medhelix Diagnostics Pvt Ltd,43,13255.0,December 2025 (Lab).pdf,33
December 2025,Lab,M/s. S K Park Residence Association,28,4728.0,December 2025 (Lab).pdf,34
December 2025,Lab,M/s. Shana Speciality Laboratory,16,8190.0,December 2025 (Lab).pdf,34
December 2025,Lab,M/s. Skin Hair Laser Clinic,1,560.0,December 2025 (Lab).pdf,34
December 2025,Lab,M/s. Spectra Medical Lab,6,2036.0,December 2025 (Lab).pdf,34
December 2025,Lab,"M/s. Star Health Care Clinic, Nanmanda",19,4375.0,December 2025 (Lab).pdf,35
December 2025,Lab,M/s. Thalayad Medical Laboratory,20,9146.0,December 2025 (Lab).pdf,35
December 2025,Lab,M/s. Tree Clinic,65,13176.0,December 2025 (Lab).pdf,36
December 2025,Lab,M/s. Ultra Diagnostic Center & ECG,17,1605.0,December 2025 (Lab).pdf,36
December 2025,Lab,M/s. V Trust Eye Hospital,2,560.0,December 2025 (Lab).pdf,36
December 2025,Lab,M/s. Viswas Diagnostic Surgical Polyclinic,27,3166.0,December 2025 (Lab).pdf,37
December 2025,Lab,M/s. We Care Polyclinic,56,15109.0,December 2025 (Lab).pdf,38
December 2025,Lab,M/s. Well Care Clinic,17,2596.0,December 2025 (Lab).pdf,38
December 2025,Lab,M/s. Wellness Mediclinic,6,1752.0,December 2025 (Lab).pdf,38
December 2025,Lab,M/s. Yours Calicut Lab,4,1400.0,December 2025 (Lab).pdf,38
December 2025,Lab,METROPOLIS,10,27470.0,December 2025 (Lab).pdf,38
December 2025,Lab,PRIVILEGE CUSTOMER,332,82466.0,December 2025 (Lab).pdf,40
December 2025,Lab,Puthiyara Ayalpakkavedhi Healthcamp,2,320.0,December 2025 (Lab).pdf,40
December 2025,Lab,Senior Citizen Welfare Association,9,1611.0,December 2025 (Lab).pdf,41
December 2025,Lab,Swasthya Women in IMA Kozhikode,2,1515.0,December 2025 (Lab).pdf,41
January 2026,Hospital,Beypore Neethi Diagnostic Centre,104,20914.0,January 2026.pdf,1
January 2026,Hospital,DISTRICT TB CENTRE,28,5040.0,January 2026.pdf,1
January 2026,Hospital,Dr. Agarwals Eye Hospital,36,9186.0,January 2026.pdf,2
January 2026,Hospital,Dr. Balram Healthcare Private Limited,27,14840.0,January 2026.pdf,2
January 2026,Hospital,"Dr. Chandrakanth, Malabar Nethralaya",50,17582.0,January 2026.pdf,2
January 2026,Hospital,Dr. Shaji’s MRI & Medical Research Center,117,45471.0,January 2026.pdf,4
January 2026,Hospital,Dr. Shaji's Diagnostic Centre,134,56725.0,January 2026.pdf,5
January 2026,Hospital,Dr. Suresh's DiabCare India,58,18925.0,January 2026.pdf,6
January 2026,Hospital,Dr. Thaj Skin & Hair Clinic,37,21140.0,January 2026.pdf,6
January 2026,Hospital,M/s R-Cell Diagnostics & Research Centre Pvt Ltd,22,14791.0,January 2026.pdf,7
January 2026,Hospital,M/s. Access Labz,77,16815.0,January 2026.pdf,8
January 2026,Hospital,M/s. Almas Hospital Kottakkal,26,45045.0,January 2026.pdf,8
January 2026,Hospital,M/s. Amana Hospital Kuttiadi,72,28493.0,January 2026.pdf,9
January 2026,Hospital,M/s. APOLLO XRAY DIAGNOSTIC CENTRE KOYILANDY,200,95386.0,January 2026.pdf,11
January 2026,Hospital,M/s. Ariyallur Neethi Medicals,130,22310.0,January 2026.pdf,11
January 2026,Hospital,M/s. Aroha Clinic,3,2698.0,January 2026.pdf,11
January 2026,Hospital,M/s. Ascent ENT Hospital & Medical Centre,30,19110.0,January 2026.pdf,12
January 2026,Hospital,"M/s. Ascent ENT Hospital, Perintalmanna",69,42063.0,January 2026.pdf,12
January 2026,Hospital,"M/s. ASCENT ENT HOSPITAL,KOZHIKODE",11,7070.0,January 2026.pdf,12
January 2026,Hospital,M/s. Asha Hospital,23,11830.0,January 2026.pdf,12
January 2026,Hospital,M/s. Asten Specialty Orthopaedic Hospital,31,17192.0,January 2026.pdf,13
January 2026,Hospital,M/s. Atholi Co-operative Hospital,92,24748.0,January 2026.pdf,14
January 2026,Hospital,M/s. Aza Diagnostic Center,394,148844.0,January 2026.pdf,15
January 2026,Hospital,M/s. Baby Memorial Hospital,63,47660.0,January 2026.pdf,16
January 2026,Hospital,M/s. Badakara Co-Operative Hospital,79,45502.0,January 2026.pdf,17
January 2026,Hospital,"M/s. Bio Lab, Koduvally, Calicut",291,61506.0,January 2026.pdf,18
January 2026,Hospital,"M/s. BM Hospital, Pulikkal",76,24515.0,January 2026.pdf,18
January 2026,Hospital,M/s. C.M. Hospital,148,69328.0,January 2026.pdf,20
January 2026,Hospital,M/s. Calicut Center for Surgery,4,2800.0,January 2026.pdf,20
January 2026,Hospital,M/s. Calicut Hospital & Nursing Home,193,62742.0,January 2026.pdf,22
January 2026,Hospital,M/s. Chalapuram Saroj Lab,235,155913.0,January 2026.pdf,24
January 2026,Hospital,M/s. Comtrust Charitable Trust Eye Hospital,353,101108.0,January 2026.pdf,25
January 2026,Hospital,M/s. Comtrust Vision Center,28,4564.0,January 2026.pdf,25
January 2026,Hospital,M/s. CPC Medical Laboratory,7,1995.0,January 2026.pdf,25
January 2026,Hospital,M/s. Dependable Diagnostics,261,94000.0,January 2026.pdf,27
January 2026,Hospital,M/s. Diamond Healthcare Vadakara,64,28045.0,January 2026.pdf,28
January 2026,Hospital,M/s. DMS Hospital,190,95702.0,January 2026.pdf,30
January 2026,Hospital,M/s. Doctors United,201,33618.0,January 2026.pdf,31
January 2026,Hospital,"M/s. Dr. Manoj's ENT,Super Speciality & Research",448,82169.0,January 2026.pdf,32
January 2026,Hospital,M/s. EMS Memorial Co-Operative Hospital Perambra,192,89023.0,January 2026.pdf,33
January 2026,Hospital,"M/s. EMS Memorial Co-operative Hospital, Mukkam",38,24262.0,January 2026.pdf,34
January 2026,Hospital,"M/s. Fathima Hospital, Bank Road, Calicut",215,93259.0,January 2026.pdf,35
January 2026,Hospital,"M/s. Feroke Neethi Medical Centre, Kundayithodu",63,17900.0,January 2026.pdf,36
January 2026,Hospital,M/s. GMC Orthotrust Hospital,156,36846.0,January 2026.pdf,37
January 2026,Hospital,M/s. Indira Gandhi Co-Operative Hospital,46,29260.0,January 2026.pdf,37
January 2026,Hospital,M/s. Iqraa International Hospital&Research Centre,100,39328.0,January 2026.pdf,38
January 2026,Hospital,M/s. JAIHIND LAB NADAPURAM,147,85650.0,January 2026.pdf,39
January 2026,Hospital,"M/s. JAIHIND LAB,KUTTIADI",68,15172.0,January 2026.pdf,40
January 2026,Hospital,M/s. Janatha Medical laboratory,646,288244.0,January 2026.pdf,42
January 2026,Hospital,M/s. Jas Health Care,79,33533.0,January 2026.pdf,43
January 2026,Hospital,M/s. Jeeva Speciality Laboratory,2,770.0,January 2026.pdf,43
January 2026,Hospital,M/s. Kalarikkal X-ray Laboratory & ECG,255,43747.0,January 2026.pdf,44
January 2026,Hospital,"M/s. Karuna Poly Clinic, Kakattil",147,23820.0,January 2026.pdf,45
January 2026,Hospital,M/s. KIMS Trust Hospital,112,71211.0,January 2026.pdf,46
January 2026,Hospital,M/s. Kommeri Neethi Lab,273,54081.0,January 2026.pdf,48
January 2026,Hospital,M/s. Kootalida Neethi Medical Lab,250,43550.0,January 2026.pdf,49
January 2026,Hospital,M/s. Koyas Hospital,50,28564.0,January 2026.pdf,49
January 2026,Hospital,M/s. Kozhikode District Co-Operative Hospital Ltd,229,156251.0,January 2026.pdf,51
January 2026,Hospital,"M/s. Life Care Lab, Koottalida, Calicut",70,11995.0,January 2026.pdf,52
January 2026,Hospital,M/s. Life Care Neethi Lab Payyoli,2,2135.0,January 2026.pdf,52
January 2026,Hospital,M/s. M.B. Hospital Malappuram,110,83822.0,January 2026.pdf,53
January 2026,Hospital,M/s. M.K.Haji Orphanage Hospital,192,135438.0,January 2026.pdf,54
January 2026,Hospital,M/s. Mahe Neethi Lab & Diagnostic Centre,8,3920.0,January 2026.pdf,54
January 2026,Hospital,M/s. Malabar Hospitals,217,97708.0,January 2026.pdf,55
January 2026,Hospital,M/s. Mammi's Laboratory,46,27335.0,January 2026.pdf,56
January 2026,Hospital,M/s. MDC Laboratory,109,58444.0,January 2026.pdf,57
January 2026,Hospital,M/s. Medicheck Healthcare,102,21752.0,January 2026.pdf,58
January 2026,Hospital,M/s. MEDICHECK DIAGNOSTICS,116,25596.0,January 2026.pdf,58
January 2026,Hospital,M/s. Medico Balussery,299,61701.0,January 2026.pdf,60
January 2026,Hospital,M/s. Mercy Hospital,231,145315.0,January 2026.pdf,61
January 2026,Hospital,M/s. Metromed International Cardiac Centre PVT.LTD,80,36312.0,January 2026.pdf,63
January 2026,Hospital,"M/s. Micro Diagnostics, Balussery",163,35348.0,January 2026.pdf,64
January 2026,Hospital,M/s. Micro Health Laboratories,245,154790.0,January 2026.pdf,65
January 2026,Hospital,M/s. Mother Health Care,116,26941.0,January 2026.pdf,66
